code,locale,title,has_image,has_desc,has_prices,issues
340,fr,Tour – 340 – fr,true,true,true,legacy_title_format
340,de,Tour – 340 – de,true,true,true,legacy_title_format
340,es,Tour – 340 – es,true,true,true,legacy_title_format
340,it,Tour – 340 – it,true,true,true,legacy_title_format
346,en,Tour – 346 – en,true,true,true,legacy_title_format|contains_no_image
346,fr,Tour – 346 – fr,true,true,true,legacy_title_format
346,de,Tour – 346 – de,true,true,true,legacy_title_format
346,es,Tour – 346 – es,true,true,true,legacy_title_format
346,it,Tour – 346 – it,true,true,true,legacy_title_format
347,en,Tour – 347 – en,true,true,true,legacy_title_format|contains_no_image
347,fr,Tour – 347 – fr,true,true,true,legacy_title_format
347,de,Tour – 347 – de,true,true,true,legacy_title_format
347,es,Tour – 347 – es,true,true,true,legacy_title_format
347,it,Tour – 347 – it,true,true,true,legacy_title_format
359,en,Tour – 359 – en,true,true,true,legacy_title_format|contains_no_image
359,fr,Tour – 359 – fr,true,true,true,legacy_title_format
359,de,Tour – 359 – de,true,true,true,legacy_title_format
359,es,Tour – 359 – es,true,true,true,legacy_title_format
359,it,Tour – 359 – it,true,true,true,legacy_title_format
362,en,Tour – 362 – en,true,true,true,legacy_title_format|contains_no_image
362,fr,Tour – 362 – fr,true,true,true,legacy_title_format
362,de,Tour – 362 – de,true,true,true,legacy_title_format
362,es,Tour – 362 – es,true,true,true,legacy_title_format
362,it,Tour – 362 – it,true,true,true,legacy_title_format
366,en,Tour – 366 – en,true,true,true,legacy_title_format|contains_no_image
366,fr,Tour – 366 – fr,true,true,true,legacy_title_format
366,de,Tour – 366 – de,true,true,true,legacy_title_format
366,es,Tour – 366 – es,true,true,true,legacy_title_format
366,it,Tour – 366 – it,true,true,true,legacy_title_format
374,en,Tour – 374 – en,true,true,true,legacy_title_format|contains_no_image
374,fr,Tour – 374 – fr,true,true,true,legacy_title_format
374,de,Tour – 374 – de,true,true,true,legacy_title_format
374,es,Tour – 374 – es,true,true,true,legacy_title_format
374,it,Tour – 374 – it,true,true,true,legacy_title_format
381,en,Tour – 381 – en,true,true,true,legacy_title_format|contains_no_image
381,fr,Tour – 381 – fr,true,true,true,legacy_title_format
381,de,Tour – 381 – de,true,true,true,legacy_title_format
381,es,Tour – 381 – es,true,true,true,legacy_title_format
381,it,Tour – 381 – it,true,true,true,legacy_title_format
382,en,Tour – 382 – en,true,true,true,legacy_title_format|contains_no_image
382,fr,Tour – 382 – fr,true,true,true,legacy_title_format
382,de,Tour – 382 – de,true,true,true,legacy_title_format
382,es,Tour – 382 – es,true,true,true,legacy_title_format
382,it,Tour – 382 – it,true,true,true,legacy_title_format
390,en,Tour – 390 – en,true,true,true,legacy_title_format|contains_no_image
390,fr,Tour – 390 – fr,true,true,true,legacy_title_format
390,de,Tour – 390 – de,true,true,true,legacy_title_format
390,es,Tour – 390 – es,true,true,true,legacy_title_format
390,it,Tour – 390 – it,true,true,true,legacy_title_format
402,en,Tour – 402 – en,true,true,true,legacy_title_format|contains_no_image
402,fr,Tour – 402 – fr,true,true,true,legacy_title_format
402,de,Tour – 402 – de,true,true,true,legacy_title_format
402,es,Tour – 402 – es,true,true,true,legacy_title_format
402,it,Tour – 402 – it,true,true,true,legacy_title_format
403,en,Tour – 403 – en,true,true,true,legacy_title_format|contains_no_image
403,fr,Tour – 403 – fr,true,true,true,legacy_title_format
403,de,Tour – 403 – de,true,true,true,legacy_title_format
403,es,Tour – 403 – es,true,true,true,legacy_title_format
403,it,Tour – 403 – it,true,true,true,legacy_title_format
416,en,Tour – 416 – en,true,true,true,legacy_title_format|contains_no_image
416,fr,Tour – 416 – fr,true,true,true,legacy_title_format
416,de,Tour – 416 – de,true,true,true,legacy_title_format
416,es,Tour – 416 – es,true,true,true,legacy_title_format
416,it,Tour – 416 – it,true,true,true,legacy_title_format
417,en,Tour – 417 – en,true,true,true,legacy_title_format|contains_no_image
417,fr,Tour – 417 – fr,true,true,true,legacy_title_format
417,de,Tour – 417 – de,true,true,true,legacy_title_format
417,es,Tour – 417 – es,true,true,true,legacy_title_format
417,it,Tour – 417 – it,true,true,true,legacy_title_format
427,en,Tour – 427 – en,true,true,true,legacy_title_format|contains_no_image
427,fr,Tour – 427 – fr,true,true,true,legacy_title_format
427,de,Tour – 427 – de,true,true,true,legacy_title_format
427,es,Tour – 427 – es,true,true,true,legacy_title_format
427,it,Tour – 427 – it,true,true,true,legacy_title_format
432,en,Tour – 432 – en,true,true,true,legacy_title_format|contains_no_image
432,fr,Tour – 432 – fr,true,true,true,legacy_title_format
432,de,Tour – 432 – de,true,true,true,legacy_title_format
432,es,Tour – 432 – es,true,true,true,legacy_title_format
432,it,Tour – 432 – it,true,true,true,legacy_title_format
435,en,Tour – 435 – en,true,true,true,legacy_title_format|contains_no_image
435,fr,Tour – 435 – fr,true,true,true,legacy_title_format
435,de,Tour – 435 – de,true,true,true,legacy_title_format
435,es,Tour – 435 – es,true,true,true,legacy_title_format
435,it,Tour – 435 – it,true,true,true,legacy_title_format
438,en,Tour – 438 – en,true,true,true,legacy_title_format|contains_no_image
438,fr,Tour – 438 – fr,true,true,true,legacy_title_format
438,de,Tour – 438 – de,true,true,true,legacy_title_format
438,es,Tour – 438 – es,true,true,true,legacy_title_format
438,it,Tour – 438 – it,true,true,true,legacy_title_format
439,en,Tour – 439 – en,true,true,true,legacy_title_format|contains_no_image
439,fr,Tour – 439 – fr,true,true,true,legacy_title_format
439,de,Tour – 439 – de,true,true,true,legacy_title_format
439,es,Tour – 439 – es,true,true,true,legacy_title_format
439,it,Tour – 439 – it,true,true,true,legacy_title_format
440,en,Tour – 440 – en,true,true,true,legacy_title_format|contains_no_image
440,fr,Tour – 440 – fr,true,true,true,legacy_title_format
440,de,Tour – 440 – de,true,true,true,legacy_title_format
440,es,Tour – 440 – es,true,true,true,legacy_title_format
440,it,Tour – 440 – it,true,true,true,legacy_title_format
452,en,Tour – 452 – en,true,true,true,legacy_title_format|contains_no_image
452,fr,Tour – 452 – fr,true,true,true,legacy_title_format
452,de,Tour – 452 – de,true,true,true,legacy_title_format
452,es,Tour – 452 – es,true,true,true,legacy_title_format
452,it,Tour – 452 – it,true,true,true,legacy_title_format
453,en,Tour – 453 – en,true,true,true,legacy_title_format|contains_no_image
453,fr,Tour – 453 – fr,true,true,true,legacy_title_format
453,de,Tour – 453 – de,true,true,true,legacy_title_format
453,es,Tour – 453 – es,true,true,true,legacy_title_format
453,it,Tour – 453 – it,true,true,true,legacy_title_format
456,en,Tour – 456 – en,true,true,true,legacy_title_format|contains_no_image
456,fr,Tour – 456 – fr,true,true,true,legacy_title_format
456,de,Tour – 456 – de,true,true,true,legacy_title_format
456,es,Tour – 456 – es,true,true,true,legacy_title_format
456,it,Tour – 456 – it,true,true,true,legacy_title_format
457,en,Tour – 457 – en,true,true,true,legacy_title_format|contains_no_image
457,fr,Tour – 457 – fr,true,true,true,legacy_title_format
457,de,Tour – 457 – de,true,true,true,legacy_title_format
457,es,Tour – 457 – es,true,true,true,legacy_title_format
457,it,Tour – 457 – it,true,true,true,legacy_title_format
459,en,Tour – 459 – en,true,true,true,legacy_title_format|contains_no_image
459,fr,Tour – 459 – fr,true,true,true,legacy_title_format
459,de,Tour – 459 – de,true,true,true,legacy_title_format
459,es,Tour – 459 – es,true,true,true,legacy_title_format
459,it,Tour – 459 – it,true,true,true,legacy_title_format
463,en,Tour – 463 – en,true,true,true,legacy_title_format|contains_no_image
463,fr,Tour – 463 – fr,true,true,true,legacy_title_format
463,de,Tour – 463 – de,true,true,true,legacy_title_format
463,es,Tour – 463 – es,true,true,true,legacy_title_format
463,it,Tour – 463 – it,true,true,true,legacy_title_format
464,en,Tour – 464 – en,true,true,true,legacy_title_format|contains_no_image
464,fr,Tour – 464 – fr,true,true,true,legacy_title_format
464,de,Tour – 464 – de,true,true,true,legacy_title_format
464,es,Tour – 464 – es,true,true,true,legacy_title_format
464,it,Tour – 464 – it,true,true,true,legacy_title_format
469,en,Tour – 469 – en,true,true,true,legacy_title_format|contains_no_image
469,fr,Tour – 469 – fr,true,true,true,legacy_title_format
469,de,Tour – 469 – de,true,true,true,legacy_title_format
469,es,Tour – 469 – es,true,true,true,legacy_title_format
469,it,Tour – 469 – it,true,true,true,legacy_title_format
472,en,Tour – 472 – en,true,true,true,legacy_title_format|contains_no_image
472,fr,Tour – 472 – fr,true,true,true,legacy_title_format
472,de,Tour – 472 – de,true,true,true,legacy_title_format
472,es,Tour – 472 – es,true,true,true,legacy_title_format
472,it,Tour – 472 – it,true,true,true,legacy_title_format
475,en,Tour – 475 – en,true,true,true,legacy_title_format|contains_no_image
475,fr,Tour – 475 – fr,true,true,true,legacy_title_format
475,de,Tour – 475 – de,true,true,true,legacy_title_format
475,es,Tour – 475 – es,true,true,true,legacy_title_format
475,it,Tour – 475 – it,true,true,true,legacy_title_format
476,en,Tour – 476 – en,true,true,true,legacy_title_format|contains_no_image
476,fr,Tour – 476 – fr,true,true,true,legacy_title_format
476,de,Tour – 476 – de,true,true,true,legacy_title_format
476,es,Tour – 476 – es,true,true,true,legacy_title_format
476,it,Tour – 476 – it,true,true,true,legacy_title_format
477,en,Tour – 477 – en,true,true,true,legacy_title_format|contains_no_image
477,fr,Tour – 477 – fr,true,true,true,legacy_title_format
477,de,Tour – 477 – de,true,true,true,legacy_title_format
477,es,Tour – 477 – es,true,true,true,legacy_title_format
477,it,Tour – 477 – it,true,true,true,legacy_title_format
478,en,Tour – 478 – en,true,true,true,legacy_title_format|contains_no_image
478,fr,Tour – 478 – fr,true,true,true,legacy_title_format
478,de,Tour – 478 – de,true,true,true,legacy_title_format
478,es,Tour – 478 – es,true,true,true,legacy_title_format
478,it,Tour – 478 – it,true,true,true,legacy_title_format
479,en,Tour – 479 – en,true,true,true,legacy_title_format|contains_no_image
479,fr,Tour – 479 – fr,true,true,true,legacy_title_format
479,de,Tour – 479 – de,true,true,true,legacy_title_format
479,es,Tour – 479 – es,true,true,true,legacy_title_format
479,it,Tour – 479 – it,true,true,true,legacy_title_format
480,en,Tour – 480 – en,true,true,true,legacy_title_format|contains_no_image
480,fr,Tour – 480 – fr,true,true,true,legacy_title_format
480,de,Tour – 480 – de,true,true,true,legacy_title_format
480,es,Tour – 480 – es,true,true,true,legacy_title_format
480,it,Tour – 480 – it,true,true,true,legacy_title_format
481,en,Tour – 481 – en,true,true,true,legacy_title_format|contains_no_image
481,fr,Tour – 481 – fr,true,true,true,legacy_title_format
481,de,Tour – 481 – de,true,true,true,legacy_title_format
481,es,Tour – 481 – es,true,true,true,legacy_title_format
481,it,Tour – 481 – it,true,true,true,legacy_title_format
492,en,Tour – 492 – en,true,true,true,legacy_title_format|contains_no_image
492,fr,Tour – 492 – fr,true,true,true,legacy_title_format
492,de,Tour – 492 – de,true,true,true,legacy_title_format
492,es,Tour – 492 – es,true,true,true,legacy_title_format
492,it,Tour – 492 – it,true,true,true,legacy_title_format
505,en,Tour – 505 – en,true,true,true,legacy_title_format|contains_no_image
505,fr,Tour – 505 – fr,true,true,true,legacy_title_format
505,de,Tour – 505 – de,true,true,true,legacy_title_format
505,es,Tour – 505 – es,true,true,true,legacy_title_format
505,it,Tour – 505 – it,true,true,true,legacy_title_format
506,en,Tour – 506 – en,true,true,true,legacy_title_format|contains_no_image
506,fr,Tour – 506 – fr,true,true,true,legacy_title_format
506,de,Tour – 506 – de,true,true,true,legacy_title_format
506,es,Tour – 506 – es,true,true,true,legacy_title_format
506,it,Tour – 506 – it,true,true,true,legacy_title_format
507,en,Tour – 507 – en,true,true,true,legacy_title_format|contains_no_image
507,fr,Tour – 507 – fr,true,true,true,legacy_title_format
507,de,Tour – 507 – de,true,true,true,legacy_title_format
507,es,Tour – 507 – es,true,true,true,legacy_title_format
507,it,Tour – 507 – it,true,true,true,legacy_title_format
508,en,Tour – 508 – en,true,true,true,legacy_title_format|contains_no_image
508,fr,Tour – 508 – fr,true,true,true,legacy_title_format
508,de,Tour – 508 – de,true,true,true,legacy_title_format
508,es,Tour – 508 – es,true,true,true,legacy_title_format
508,it,Tour – 508 – it,true,true,true,legacy_title_format
509,en,Tour – 509 – en,true,true,true,legacy_title_format|contains_no_image
509,fr,Tour – 509 – fr,true,true,true,legacy_title_format
509,de,Tour – 509 – de,true,true,true,legacy_title_format
509,es,Tour – 509 – es,true,true,true,legacy_title_format
509,it,Tour – 509 – it,true,true,true,legacy_title_format
510,en,Tour – 510 – en,true,true,true,legacy_title_format|contains_no_image
510,fr,Tour – 510 – fr,true,true,true,legacy_title_format
510,de,Tour – 510 – de,true,true,true,legacy_title_format
510,es,Tour – 510 – es,true,true,true,legacy_title_format
510,it,Tour – 510 – it,true,true,true,legacy_title_format
511,en,Tour – 511 – en,true,true,true,legacy_title_format|contains_no_image
511,fr,Tour – 511 – fr,true,true,true,legacy_title_format
511,de,Tour – 511 – de,true,true,true,legacy_title_format
511,es,Tour – 511 – es,true,true,true,legacy_title_format
511,it,Tour – 511 – it,true,true,true,legacy_title_format
512,en,Tour – 512 – en,true,true,true,legacy_title_format|contains_no_image
512,fr,Tour – 512 – fr,true,true,true,legacy_title_format
512,de,Tour – 512 – de,true,true,true,legacy_title_format
512,es,Tour – 512 – es,true,true,true,legacy_title_format
512,it,Tour – 512 – it,true,true,true,legacy_title_format
513,en,Tour – 513 – en,true,true,true,legacy_title_format|contains_no_image
513,fr,Tour – 513 – fr,true,true,true,legacy_title_format
513,de,Tour – 513 – de,true,true,true,legacy_title_format
513,es,Tour – 513 – es,true,true,true,legacy_title_format
513,it,Tour – 513 – it,true,true,true,legacy_title_format
514,en,Tour – 514 – en,true,true,true,legacy_title_format|contains_no_image
514,fr,Tour – 514 – fr,true,true,true,legacy_title_format
514,de,Tour – 514 – de,true,true,true,legacy_title_format
514,es,Tour – 514 – es,true,true,true,legacy_title_format
514,it,Tour – 514 – it,true,true,true,legacy_title_format
515,en,Tour – 515 – en,true,true,true,legacy_title_format|contains_no_image
515,fr,Tour – 515 – fr,true,true,true,legacy_title_format
515,de,Tour – 515 – de,true,true,true,legacy_title_format
515,es,Tour – 515 – es,true,true,true,legacy_title_format
515,it,Tour – 515 – it,true,true,true,legacy_title_format
516,en,Tour – 516 – en,true,true,true,legacy_title_format|contains_no_image
516,fr,Tour – 516 – fr,true,true,true,legacy_title_format
516,de,Tour – 516 – de,true,true,true,legacy_title_format
516,es,Tour – 516 – es,true,true,true,legacy_title_format
516,it,Tour – 516 – it,true,true,true,legacy_title_format
517,en,Tour – 517 – en,true,true,true,legacy_title_format|contains_no_image
517,fr,Tour – 517 – fr,true,true,true,legacy_title_format
517,de,Tour – 517 – de,true,true,true,legacy_title_format
517,es,Tour – 517 – es,true,true,true,legacy_title_format
517,it,Tour – 517 – it,true,true,true,legacy_title_format
520,en,Tour – 520 – en,true,true,true,legacy_title_format|contains_no_image
520,fr,Tour – 520 – fr,true,true,true,legacy_title_format
520,de,Tour – 520 – de,true,true,true,legacy_title_format
520,es,Tour – 520 – es,true,true,true,legacy_title_format
520,it,Tour – 520 – it,true,true,true,legacy_title_format
521,en,Tour – 521 – en,true,true,true,legacy_title_format|contains_no_image
521,fr,Tour – 521 – fr,true,true,true,legacy_title_format
521,de,Tour – 521 – de,true,true,true,legacy_title_format
521,es,Tour – 521 – es,true,true,true,legacy_title_format
521,it,Tour – 521 – it,true,true,true,legacy_title_format
522,en,Tour – 522 – en,true,true,true,legacy_title_format|contains_no_image
522,fr,Tour – 522 – fr,true,true,true,legacy_title_format
522,de,Tour – 522 – de,true,true,true,legacy_title_format
522,es,Tour – 522 – es,true,true,true,legacy_title_format
522,it,Tour – 522 – it,true,true,true,legacy_title_format
533,en,Tour – 533 – en,true,true,true,legacy_title_format|contains_no_image
533,fr,Tour – 533 – fr,true,true,true,legacy_title_format
533,de,Tour – 533 – de,true,true,true,legacy_title_format
533,es,Tour – 533 – es,true,true,true,legacy_title_format
533,it,Tour – 533 – it,true,true,true,legacy_title_format
549,en,Tour – 549 – en,true,true,true,legacy_title_format|contains_no_image
549,fr,Tour – 549 – fr,true,true,true,legacy_title_format
549,de,Tour – 549 – de,true,true,true,legacy_title_format
549,es,Tour – 549 – es,true,true,true,legacy_title_format
549,it,Tour – 549 – it,true,true,true,legacy_title_format
550,en,Tour – 550 – en,true,true,true,legacy_title_format|contains_no_image
550,fr,Tour – 550 – fr,true,true,true,legacy_title_format
550,de,Tour – 550 – de,true,true,true,legacy_title_format
550,es,Tour – 550 – es,true,true,true,legacy_title_format
550,it,Tour – 550 – it,true,true,true,legacy_title_format
552,en,Tour – 552 – en,true,true,true,legacy_title_format|contains_no_image
552,fr,Tour – 552 – fr,true,true,true,legacy_title_format
552,de,Tour – 552 – de,true,true,true,legacy_title_format
552,es,Tour – 552 – es,true,true,true,legacy_title_format
552,it,Tour – 552 – it,true,true,true,legacy_title_format
553,en,Tour – 553 – en,true,true,true,legacy_title_format|contains_no_image
553,fr,Tour – 553 – fr,true,true,true,legacy_title_format
553,de,Tour – 553 – de,true,true,true,legacy_title_format
553,es,Tour – 553 – es,true,true,true,legacy_title_format
553,it,Tour – 553 – it,true,true,true,legacy_title_format
